城市|职位名称|公司名称|薪资|地点|经验|学历|公司性质
长沙|金融科技事业部数据开发兼运维工程师|科创信息|9000-12000元|长沙·岳麓·观沙岭|3-5年|本科|民营
长沙|漏洞挖掘与安全渗透测试|湖南麒麟信安科技股份有限公司|1.4-1.8万·14薪|长沙·岳麓·麓谷|5-10年|本科|民营
长沙|图像算法工程师|湖南超能机器人技术有限公司|7000-12000元|长沙·开福·伍家岭|1-3年|本科|民营
长沙|后端开发工程师（10K-18K）|湖南省湘辉人力资源服务有限公司|1-1.8万|长沙·开福·洪山|1-3年|本科|民营
长沙|云计算开发工程师|湖南麒麟信安科技股份有限公司|1.4-1.7万·15薪|长沙·岳麓·麓谷|经验不限|硕士|民营
长沙|大模型应用开发工程师ys|中国人民解放军32806部队|1.8-3.5万|长沙·长沙·泉塘|经验不限|硕士|国企
长沙|人工算法软件开发工程师（10k-17K）|湖南省湘辉人力资源服务有限公司|1-1.8万|长沙·开福·洪山|经验不限|本科|民营
长沙|科技信息分析工程师|中联重科|1-2万·15薪|长沙·岳麓·银盆岭|经验不限|本科|合资
广州|前端后端开发测试招聘（java/C/js/python）|外企德科数字技术有限公司|1.6-3万·14薪|广州·白云·松洲|经验不限|本科|合资
广州|Planning and Forecasting Python Developer|汇丰环球|1.5-2.8万|广州·越秀·六榕|经验不限|本科|民营
广州|python开发工程师|网思科技股份有限公司|1.2-1.6万|广州·天河·新塘|3-5年|本科|民营
广州|Java/C++/python/c/算法岗位|外企德科数字技术有限公司|1.5-3万|广州·白云·松洲|经验不限|本科|合资
广州|python后端开发工程师（短期+武汉）|德科信息有限公司|9000-13000元|广州·天河·林和|1-3年|本科|民营
广州|Python工程师|广州市品高软件股份有限公司|8000-12000元|广州·黄埔·联和|3-5年|本科|民营
广州|java python C/C++(可接受培养）|外企德科数字技术有限公司|1.2-2.4万|广州·白云·松洲|1-3年|本科|合资
广州|外包服务端开发工程师（Python）电脑面|武汉讯锡云科技有限公司|1.3-1.8万|广州·天河·石牌|3-5年|本科|民营
广州|python工程师|徽通科技集团有限公司|1.3-1.5万·13薪|广州·天河·冼村|3-5年|本科|民营
广州|软件开发工程师(C/C++/ Java/Python)|外企德科数字技术有限公司|2-2.8万·16薪|广州·白云·松洲|经验不限|本科|合资
广州|高级python算法工程师|中电金信软件有限公司|1.8-1.9万|广州·番禺·钟村|5-10年|本科|国企
广州|fae技术支持(有C++或Python或java的软件开发或技术支持经验即可)|科锐尔人力资源服务(苏州)有限公司|1.2-1.6万·14薪|广州·白云·松洲|1-3年|本科|民营
广州|C/C++/Java/Python/JS软件开发/算法/数据|外企德科数字技术有限公司|1.7-3万·15薪|广州·白云·松洲|经验不限|本科|合资
广州|Python（短期）|纬创软件|1.5-2.8万|广州·天河·长兴|3-5年|大专|民营
广州|Python工程师|徽通科技集团有限公司|1.3-1.5万·13薪|广州·天河·冼村|1-3年|本科|民营
广州|软件开发java python C/C++(可接受应届生）|外企德科数字技术有限公司|1.2-2.4万|广州·白云·松洲|1-3年|本科|合资
广州|python开发工程师（汽车行业）|纬创软件|1.2-1.6万|广州·番禺·小谷围|3-5年|大专|民营
广州|python数据分析师|小象(广州)数据分析师事务所有限公司|6000-8000元|广州·天河·石牌|1-3年|本科|民营
广州|JAVA/C/C++/Python/go/web开发工程师 全国岗14薪，全额社保公积金 应届生/考研/考公失败可投|外企德科数字技术有限公司|1.5-3万·14薪|广州·白云·松洲|经验不限|本科|合资
广州|Python|深圳市法本信息技术股份有限公司|1-1.3万|广州·黄埔·联和|3-5年|大专|民营
广州|Python开发工程师|广州西麦科技股份有限公司|1-1.5万|广州·黄埔·联和|3-5年|本科|民营
广州|前后端/软件开发/测试/运维工程师/数据开发/算法【C/C++/Java/Python】|外企德科数字技术有限公司|1.2-1.8万·14薪|广州·白云·松洲|经验不限|本科|合资
广州|Python工程师|广东鑫浪信息科技有限公司|7000-9000元|广州·海珠·琶洲|1-3年|大专|民营
广州|外包测试开发工程师（接受25届、熟悉Python）|武汉讯锡云科技有限公司|8000-13000元|广州·天河·新塘|3-5年|本科|民营
广州|python工程师爬虫|广州汇旭信息科技有限公司|1.2-2万|广州·越秀·大东|3-5年|本科|民营
广州|Python开发工程师|科锐尔人力资源服务(苏州)有限公司|1.5-2万|广州·南沙·横沥|3-5年|本科|民营
广州|双休电脑面-多项目-外包客户端-UE4/U3D/cocos/Python/lua|武汉讯锡云科技有限公司|1-1.8万|广州·天河·新塘|1-3年|本科|民营
广州|Python|深圳建广数字科技有限公司青岛分公司|1.2-1.7万|广州·白云·三元里|3-5年|大专|民营
广州|python后端实习生|广州掌动智能科技有限公司|140-160元/天|广州·天河·石牌|经验不限|本科|民营
广州|软件工程师（偏Python）|广州玻思韬控释药业有限公司|1-2万·13薪|广州·黄埔·云埔|3-5年|本科|合资
广州|python|深圳建广数字科技有限公司青岛分公司|1-1.5万|广州·白云·三元里|3-5年|大专|民营
广州|Python后端开发工程师|广州广电国际技术有限公司|1.5-2.5万|广州·天河·冼村|3-5年|本科|国企
广州|高级python后端开发工程师|广州爱之浓丝形象设计有限公司|1-1.5万|广州·白云·云城|1-3年|本科|民营
广州|运营公司-初级python开发工程师|广州白云建科控股集团有限公司|1-1.5万|广州·白云·永平|1-3年|本科|国企
广州|python开发工程师|广州掌动智能科技有限公司|1-1.5万|广州·天河·石牌|3-5年|大专|民营
广州|H18208岗RPA工程师-广州（python）|武汉佰钧成技术有限责任公司|9000-11000元|广州·黄埔·联和|1-3年|本科|民营
广州|运营公司-高级python开发工程师|广州白云建科控股集团有限公司|2-2.5万|广州·白云·永平|5-10年|本科|国企
广州|python后端开发工程师|广州润和颐能软件技术有限公司|9000-15000元|广州·黄埔·联和|3-5年|本科|民营
广州|python算法工程师|中电金信软件有限公司|2-2.5万|广州·天河·猎德|5-10年|大专|国企
广州|python后端开发工程师（leetcode机考&视频面试）|软通动力信息技术(集团)股份有限公司|1.5-1.8万|广州·黄埔·萝岗|3-5年|本科|民营
广州|python开发工程师|广州掌动智能科技有限公司|1.5-1.8万|广州·天河·石牌|3-5年|本科|民营
广州|Python 开发|广州至拓网络科技有限公司|1-1.5万|广州·黄埔·联和|3-5年|本科|民营
广州|python运维开发工程师|北京联合永道软件股份有限公司|1-1.2万|广州·天河·新塘|3-5年|本科|民营
广州|python自动化测试-东莞松山湖办公-线上面试|软通动力信息技术(集团)股份有限公司|1-1.3万|广州·天河·冼村|1-3年|本科|民营
广州|python开发工程师|中电金信软件有限公司|1-1.5万|广州·天河·冼村|3-5年|学历不限|国企
广州|python开发工程师(J10145)|广州利洋水产科技股份有限公司|8000-12000元·13薪|广州·白云·京溪|5-10年|大专|民营
广州|工具运营实习生-java/Python方向|天源迪科|150-200元/天|广州·番禺·化龙|经验不限|本科|民营
广州|python后端开发工程师|恩士迅信息科技(中国)有限责任公司|1.2-1.8万|广州·黄埔·龙湖|3-5年|本科|民营
广州|人工智能开发（Python）（驻场）|彩讯科技股份有限公司|8000-12000元|广州·黄埔·联和|3-5年|本科|民营
广州|AI工程师（Python后端/Agent系统方向）|广东广新家具有限公司|3-5万·13薪|广州·天河·天河南|3-5年|本科|合资
广州|python后端开发工程师|深圳市睿服科技有限公司|1.5-2万|广州·海珠·琶洲|3-5年|本科|民营
广州|python后端开发工程师（驻场）|彩讯科技股份有限公司|1.2-1.8万|广州·黄埔·联和|3-5年|本科|民营
广州|AI工程师（Python后端方向）|广东广新家具有限公司|1.5-3万·13薪|广州·天河·天河南|3-5年|本科|合资
广州|python中级研发工程师|广州市全域数字化技术有限公司|1.5-1.8万|广州·番禺·东环|3-5年|本科|民营
广州|python后端开发工程师|上海钦诚信息科技有限公司|1.3-2万|广州·天河·天河南|经验不限|大专|民营
广州|Python开发工程师|京北方|1.4-1.6万|广州·天河·天园|5-10年|本科|民营
广州|python自动化测试工程师（东莞办公+线上面试）|软通动力信息技术(集团)股份有限公司|1-1.5万|广州·天河·冼村|3-5年|本科|民营
广州|Python高级开发工程师|上海钦诚信息科技有限公司|1.5-2.2万|广州·越秀·北京街道|5-10年|本科|民营
广州|Python工程师（智能体方向）|广东旭普空间信息技术产业发展有限公司|1-1.5万|广州·天河·凤凰|1-3年|本科|民营
广州|python后端开发工程师|南京绛门信息科技有限公司|1.6-1.8万|广州·白云·人和|5-10年|本科|民营
广州|Python后端研发工程师|广东智媒云图科技股份有限公司|8000-16000元·13薪|广州·番禺·钟村|1-3年|大专|民营
广州|IT软件工程师（偏Python）|广州玻思韬控释药业有限公司|150-200元/天|广州·黄埔·云埔|经验不限|大专|合资
广州|python算法工程师|中电金信软件有限公司|2.1-2.5万|广州·荔湾·龙津|5-10年|本科|国企
广州|Python开发工程师|广州市点易资讯科技有限公司|8000-14000元|广州·番禺·小谷围|经验不限|本科|民营
广州|python开发|成都拓驰科技有限公司|6000-12000元|广州·南沙·黄阁|3-5年|本科|民营
广州|数据分析主管|葵花药业|8000-10000元|广州·白云·嘉禾|5-10年|本科|国企
广州|【中级安全测试工程师】|煜邦数字科技(广东)有限公司深圳分公司|9000-11000元|广州·黄埔·联和|3-5年|本科|民营
广州|人工智能工程师（指挥通信领域）|广州广有通信设备有限公司|1.5-3万|广州·海珠·江海|经验不限|硕士|国企
广州|测试开发工程师|京北方|1.1-1.6万|广州·天河·天园|3-5年|本科|民营
广州|【中级运维工程师】|煜邦数字科技(广东)有限公司深圳分公司|9000-11000元|广州·黄埔·联和|3-5年|大专|民营
广州|大数据运维工程师|浩鲸云计算科技股份有限公司|1-1.4万|广州·黄埔·联和|3-5年|本科|合资
广州|高级数据开发（顺德北滘上班-周末双休）|软通动力信息技术(集团)股份有限公司|1-1.6万|广州·番禺·市桥|5-10年|本科|民营
广州|车载座舱测试工程师（飞行汽车）|纬创软件|8000-10000元|广州·天河·长兴|1-3年|大专|民营
广州|数据开发工程师|高伟达|1.1-1.6万|广州·天河·天园|5-10年|本科|民营
广州|软件测试工程师-（佛山-美的）|软通动力信息技术(集团)股份有限公司|1-1.1万|广州·番禺·市桥|5-10年|大专|民营
广州|教育质量监测数据分析师|广州市现代中小学生报社有限公司|1-2万|广州·越秀·六榕|1-3年|本科|国企
广州|爬虫工程师|广州汇旭信息科技有限公司|1.2-2万|广州·越秀·大东|3-5年|本科|民营
广州|测试开发工程师 (线上面试）|武汉讯锡云科技有限公司|8000-12000元|广州·天河·新塘|1-3年|本科|民营
广州|教育数据分析师|广州市现代中小学生报社有限公司|1-1.5万|广州·越秀·六榕|3-5年|本科|国企
广州|网络运维工程师（双休）|佛山汉宸创盛科技有限公司|8000-11000元·13薪|广州·黄埔·联和|1-3年|大专|民营
广州|安全设备运维工程师|广州润和颐能软件技术有限公司|8000-11000元|广州·越秀·梅花村|3-5年|本科|民营
广州|服务端与Web端测试工程师|深圳华云信息系统科技股份有限公司|8000-12000元|广州·番禺·东环|1-3年|大专|民营
广州|计算硬件维护工程师（双休+五险）|四川允升鸣谦企业管理有限公司|1.1-1.5万|广州·白云·三元里|经验不限|大专|民营
广州|全国均有岗位（开发、测试、算法、数据分析等）|外企德科数字技术有限公司|1.5-3万·14薪|广州·越秀·华乐|经验不限|本科|合资
广州|云计算测试开发工程师|深圳华云信息系统科技股份有限公司|9000-12000元|广州·番禺·石壁|3-5年|大专|民营
广州|硬件维护工程师《五险一金+双休》|四川允升鸣谦企业管理有限公司|1-1.3万|广州·天河·车陂|经验不限|本科|民营
广州|15-18k测试开发工程师+五险一金+双休|北京易速聘人力资源有限公司|1.5-2万|广州·越秀·黄花岗|1-3年|本科|民营
广州|Java软件开发工程师，应届生也可培养|外企德科数字技术有限公司|1.5-3万·14薪|广州·越秀·建设街道|经验不限|本科|合资
广州|网络安全运维工程师|广东南油服务有限公司|7000-11000元|广州·越秀·黄花岗|3-5年|本科|国企
广州|软件测试工程师|深圳华云信息系统科技股份有限公司|8000-12000元|广州·番禺·石壁|3-5年|大专|民营
广州|软件开发工程师|外企德科数字技术有限公司|1.5-3万|广州·天河·冼村|经验不限|本科|合资
广州|嵌入式/应用软件工程师（计量设备方向）|广东兴荣通仪器有限公司|1-1.5万|广州·番禺·东环|3-5年|本科|民营
广州|AI工程师（校园招聘）|广东广新家具有限公司|1-1.5万·13薪|广州·天河·天河南|经验不限|本科|合资
广州|软件开发/测试（接受24届无经验）|外企德科数字技术有限公司|1.2-2.4万|广州·白云·松洲|1-3年|本科|合资
广州|大数据开发工程师|深圳华云信息系统科技股份有限公司|1-1.6万|广州·番禺·东环|3-5年|大专|民营
广州|数据管控工程师（外包）|彩讯科技股份有限公司|1.8-2万|广州·海珠·琶洲|3-5年|本科|民营
广州|全国均有岗位（开发、测试、算法、数据分析等）|外企德科数字技术有限公司|1.5-3万·16薪|广州·白云·松洲|经验不限|本科|合资
广州|需求分析师（朝九晚六周末双休、十三薪、高基数社保）|软通动力信息技术(集团)股份有限公司|1.1-1.6万·13薪|广州·天河·冼村|5-10年|本科|民营
广州|测试工程师|广州九路科技有限公司|1.4-1.8万|广州·越秀·黄花岗|3-5年|本科|民营
广州|软件开发工程师|外企德科数字技术有限公司|1.4-2.8万·14薪|广州·白云·松洲|经验不限|本科|合资
南宁|Python开发工程师|捷佳润科技集团股份有限公司|9000-15000元|南宁·西乡塘·安宁|1-3年|本科|民营
南宁|C/C++/Java/Python/JS软件开发/算法/数据|外企德科数字技术有限公司|1.7-3万·15薪|南宁·青秀·津头|经验不限|本科|合资
南宁|需求分析（运营商项目/现场面试）|软通动力信息技术(集团)股份有限公司|9000-11000元|南宁·良庆·良庆镇|3-5年|本科|民营
南宁|AI应用开发工程师|捷佳润科技集团股份有限公司|9000-15000元|南宁·西乡塘·安宁|1-3年|本科|民营
南宁|软件测试（双休+工作餐+五险）|广西阿泰信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|数据开发|软通动力信息技术(集团)股份有限公司|6000-9000元|南宁·良庆·良庆镇|1-3年|本科|民营
南宁|数据开发工程师|中科软科技股份有限公司|7000-12000元|南宁·青秀·南湖|3-5年|本科|民营
南宁|软件工程师|广西南宁市计广科技有限公司|5000-8000元|南宁·良庆·良庆镇|经验不限|学历不限|民营
南宁|软件工程师|广西亚像科技有限责任公司|5000-10000元|南宁·西乡塘·心圩|1-3年|本科|民营
南宁|数据开发工程师|德科信息有限公司|6000-9000元|南宁·良庆·良庆镇|3-5年|大专|民营
南宁|bi数据开发分析经理|恰货铺子|8000-15000元·13薪|南宁·江南·那洪|1-3年|大专|民营
南宁|全栈工程师|慧云信息|1-1.3万|南宁·良庆·大沙田|3-5年|本科|民营
南宁|周末双休测试工程师+社保+工作餐|广西优服信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|1-3年|本科|民营
南宁|功能测试|捷通智慧科技股份有限公司|9000-12000元|南宁·武鸣·城厢|1-3年|本科|民营
南宁|算法应用工程师|北京信路威科技股份有限公司|1.1-1.7万·14薪|南宁·西乡塘·心圩|经验不限|本科|民营
南宁|软件测试工程师+周末双休+五险+工作餐|广西优服信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|数据开发工程师|广西登高投资有限公司|7000-10000元·13薪|南宁·青秀·南湖|3-5年|本科|民营
南宁|算法理论工程师|北京信路威科技股份有限公司|1-2万·14薪|南宁·西乡塘·心圩|经验不限|硕士|民营
南宁|软件测试工程师（双休+五险+工作餐）|广西优服信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|6k-8k+测试工程师（周末双休+工作餐）|广西阿泰信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|AI应用开发实习生|捷佳润科技集团股份有限公司|90-100元/天|南宁·西乡塘·安宁|经验不限|本科|民营
南宁|FPGA助理工程师|福州高新区才拓科技有限公司|7000-10000元|南宁·良庆·良庆镇|经验不限|大专|民营
南宁|软件测试工程师+双休+社保+包吃|广西阿泰信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|dba数据库工程师|广西博慧通信息科技有限公司|8000-12000元|南宁·江南·金凯|3-5年|本科|民营
南宁|软件工程实习生|广西华农创科现代农业科技集团有限公司|80-100元/天|南宁·青秀·南湖|经验不限|大专|民营
南宁|数据治理工程师（工业互联网方向）|嘉驰英才(上海)信息科技有限公司合肥分公司|6000-8000元|南宁·青秀·长塘|1-3年|本科|民营
南宁|数字应用数据技术支持工程师|福建罗德数字科技有限公司|3000-5000元|南宁·青秀·南湖|1-3年|大专|民营
南宁|软件项目经理|武汉新能纪元技术有限公司|7000-13000元|南宁·良庆·良庆镇|5-10年|本科|民营
南宁|质量员|广西霏桐科技有限公司|7000-9000元·13薪|南宁·青秀·南湖|1-3年|本科|民营
南宁|网络与私有云架构工程师|嘉驰英才(上海)信息科技有限公司合肥分公司|6000-8000元|南宁·青秀·长塘|3-5年|本科|民营
南宁|大数据工程师|科锐尔人力资源服务(苏州)有限公司|8000-12000元·14薪|南宁·青秀·南湖|1-3年|本科|民营
南宁|质量工程师|广西霏桐科技有限公司|7000-9000元·13薪|南宁·青秀·南湖|经验不限|本科|民营
南宁|Java实习生/可盖章不限专业|广西大麦电子商务有限公司|100-130元/天|南宁·西乡塘·上尧|经验不限|学历不限|民营
南宁|数据开发工程师（能接受现场面试）|中软国际|面议|南宁·良庆·大沙田|1-3年|本科|民营
南宁|质量管理专员|广西霏桐科技有限公司|7000-9000元·13薪|南宁·良庆·良庆镇|1-3年|本科|民营
南宁|it运维实习生/可盖章不限专业|广西大麦电子商务有限公司|110-120元/天|南宁·西乡塘·上尧|经验不限|学历不限|民营
南宁|数据库运维工程师|云上广西网络科技有限公司|1-1.5万|南宁·青秀·南湖|1-3年|本科|国企
南宁|对日开发初级技术员到项目经理的全职位招聘|株式会社ProfaceSystems|2-4万|南宁|1-3年|大专|民营
南宁|可实习证明/计算机网络实习生/软件开发实习生|广西大麦电子商务有限公司|150-200元/天|南宁·西乡塘·上尧|经验不限|学历不限|民营
南宁|全栈开发工程师（多端同步方向）|广西英腾教育科技股份有限公司|8000-14000元·13薪|南宁·良庆·良庆镇|1-3年|本科|民营
南宁|招聘助理岗运维环保测试技术工程师|北京新桐环保工程有限公司|4000-8000元|南宁·江南·沙井|经验不限|本科|民营
南宁|算法工程师（视觉 / 3D 感知方向）|慧云信息|1-1.6万|南宁·良庆·大沙田|5-10年|本科|民营
南宁|6-8k薪招测试工程师+双休+五险+工作餐|广西阿泰信息科技有限公司|6000-8000元|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|JAVA技术主管|润建股份|1.2-1.5万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|安全运营|北京科迈网通讯技术有限公司|5000-6000元|南宁·青秀·南湖|1-3年|本科|民营
南宁|高级Java开发（自主研发）12K-15K+周末双休+朝九晚六|广西阿泰信息科技有限公司|1.2-1.5万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|数据运维岗|广西桂盛金融信息科技服务有限公司|1.5-2万|南宁·青秀·南湖|3-5年|本科|民营
南宁|数据开发工程师|广西登高投资有限公司|7000-9000元·13薪|南宁·青秀·南湖|经验不限|本科|民营
南宁|数据开发|东方国信|8000-10000元|南宁·南湖|3-5年|本科|民营
南宁|开发安全管理岗|广西桂盛金融信息科技服务有限公司|1.5-2万|南宁·青秀·南湖|经验不限|本科|民营
南宁|java开发主管|润建股份|1.2-1.5万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|大数据开发工程师(J11579)|广西交通设计集团有限公司|1-1.4万|南宁·青秀·南湖|5-10年|本科|国企
南宁|软件开发岗 （后端）|广西桂盛金融信息科技服务有限公司|1.5-2万|南宁·青秀·南湖|3-5年|本科|民营
南宁|JAVA技术主管|润建股份|1.2-1.5万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|研发工程师（南宁）(J14051)|先进数通|1.1-1.8万|南宁·良庆·大沙田|3-5年|本科|民营
南宁|应用技术支持岗|广西桂盛金融信息科技服务有限公司|1.5-2万|南宁·青秀·南湖|1-3年|本科|民营
南宁|高级数据分析师|酒小二|1-1.3万|南宁·江南·福建园|5-10年|大专|民营
南宁|信息部技术经理（兼部门负责人）|南宁品熙品牌管理有限公司|1.5-2万|南宁·西乡塘·心圩|5-10年|大专|民营
南宁|后端开发工程师|广西友邦永信网络技术有限公司|6000-12000元|南宁·青秀·建政|1-3年|大专|民营
南宁|实施运维工程师|贵州安盛科技技术服务有限公司|9000-13000元·13薪|南宁·青秀·南湖|经验不限|本科|民营
南宁|BI开发运维工程师（甲方）|广西金瑞嘉企业营销策划有限公司|6000-9000元·13薪|南宁·青秀·建政|3-5年|本科|民营
南宁|测试工程师（广西移动大数据）|软通动力信息技术(集团)股份有限公司|9000-10000元|南宁·良庆·良庆镇|3-5年|本科|民营
南宁|资深java工程师|江西腾鼎科技有限公司|8000-13000元|南宁·良庆·大沙田|5-10年|大专|民营
南宁|数据分析师|广西金恒供电有限公司|5000-10000元·13薪|南宁·良庆·良庆镇|经验不限|本科|民营
南宁|Java开发工程师|广西轩博科技有限公司|6000-8000元|南宁·青秀·建政|1-3年|本科|民营
南宁|数据分析专员|广西南方百货有限责任公司|6000-8000元|南宁·西乡塘·安吉|1-3年|大专|民营
南宁|后端开发(AI方向）(009595)|润建股份|9000-15000元|南宁·良庆·良庆镇|3-5年|本科|民营
南宁|双休高级Java开发工程师+社保+包吃|广西阿泰信息科技有限公司|1.2-1.6万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|10k-15k高级java工程师（周末双休+五险+工作餐）|广西优服信息科技有限公司|1.2-1.5万|南宁·西乡塘·心圩|3-5年|本科|民营
南宁|资深java开发工程师|南宁市北极狐科技有限公司|1.3-2万|南宁·青秀·建政|5-10年|本科|民营
南宁|Java中级开发工程师|广西数广日海物联科技有限公司|6000-12000元|南宁·良庆·大沙田|5-10年|本科|合资
海口|Python/C++少儿编程教师（海口）|广州英荔教育科技有限公司|5000-10000元|海口·龙华·金贸|1-3年|大专|民营
海口|海口-中高级测试|北京朗杰科技有限公司|7000-10000元|海口·美兰·蓝天|3-5年|本科|民营
海口|软件测试工程师|海南新境界软件有限公司|6000-8000元|海口·龙华·金贸|经验不限|本科|民营
海口|测试工程师|深圳丰匠数科工程咨询有限公司|9000-11000元·13薪|海口·美兰·蓝天|3-5年|大专|民营
海口|数据库运维工程师-海口|中电福富信息科技有限公司|1-1.5万|海口·龙华·金宇|5-10年|本科|国企
海口|人工智能工程师|海南新境界软件有限公司|1-1.5万·14薪|海口·龙华·金贸|1-3年|本科|民营
海口|中高级java软件工程师|海南大立信息技术科技有限公司|8000-12000元|海口·琼山·国兴|5-10年|本科|民营
海口|数据开发工程师|北京朗杰科技有限公司|9000-14000元|海口·美兰·蓝天|3-5年|本科|民营
海口|大数据开发工程师|海南新境界软件有限公司|8000-12000元·14薪|海口·龙华·金贸|1-3年|本科|民营
海口|信息部中心主任|海南现代妇女儿童医院有限公司|2.5-3.5万|海口·秀英·秀英街道|经验不限|硕士|民营
海口|数字员工开发岗|山东礼信达信息技术有限公司|6000-10000元|海口·秀英·西秀|1-3年|本科|民营
海口|网络运维工程师（软考证书）|海南好思达网络科技有限公司|4000-5000元|海口·龙华·城西|1-3年|大专|民营
海口|少儿编程老师|海南爱彼数智科技有限公司|5000-7000元|海口·龙华·金贸|1-3年|本科|民营
海口|人工智能应用项目经理|北京华科众合科技有限公司海南分公司|1-1.5万|海口·秀英·西秀|3-5年|本科|民营
海口|服务器虚拟化工程师（软考证书）|海南好思达网络科技有限公司|7000-10000元|海口·龙华·城西|5-10年|大专|民营
海口|平台架构师|海南智海科技有限公司|1-1.8万·13薪|海口·秀英·西秀|5-10年|本科|国企
海口|对日开发初级技术员到项目经理的全职位招聘|株式会社ProfaceSystems|2-4万|海口|1-3年|大专|民营
海口|下属企业海南金垦赛博信息科技有限公司技术开发岗（大数据方向）|海南农垦科技集团有限公司|7000-12000元|海口·龙华·海垦|5-10年|本科|国企
海口|系统架构师|海南新境界软件有限公司|2-3万·14薪|海口·龙华·金贸|5-10年|本科|民营
海口|软件测试工程师|海南科创伟业信息技术有限公司|80-150元/天|海口·龙华·金贸|经验不限|本科|民营
海口|下属企业海南金垦赛博信息科技有限公司技术开发岗（数据治理方向）|海南农垦科技集团有限公司|7000-12000元|海口·龙华·海垦|5-10年|本科|国企
海口|数据开发岗|海保人寿保险股份有限公司|1-1.8万·16薪|海口·龙华·金贸|5-10年|本科|民营
海口|运维工程师|华苏科技|7000-12000元|海口·龙华·金贸|3-5年|本科|民营
海口|软件工程师|海口市城建工程检测鉴定中心有限公司|6000-12000元|海口·美兰·新埠|1-3年|硕士|民营
成都|C++/python（base重庆）线上面试|拓保软件|1-1.2万|成都·武侯·桂溪|经验不限|大专|民营
成都|【熟练Python，英语流利】-ETL开发|信必优(深圳)信息技术有限公司广州分公司|1.4-1.6万|成都·武侯·桂溪|3-5年|本科|民营
成都|JAVA/ Python/C/C++/GO/数据开发/测试|外企德科数字技术有限公司|1.5-3万·14薪|成都·郫都·合作街道|经验不限|本科|合资
成都|智能体开发（python 开发+模型开发）|北京仁屿科技有限公司|1.8-2.7万·13薪|成都·武侯·桂溪|3-5年|本科|民营
成都|python爬虫工程师|成都图巧科技有限公司|5000-10000元·13薪|成都·武侯·桂溪|经验不限|大专|民营
成都|JAVA/JS/C/C++/Python/go/测试|外企德科数字技术有限公司|1.5-3万·14薪|成都·郫都·合作街道|经验不限|本科|合资
成都|python测试开发工程师|北京易速聘人力资源有限公司|1.4-2.2万|成都·双流·东升|3-5年|本科|民营
成都|Python|云网易通信息技术(河南)有限公司|1.3-1.6万|成都·武侯·桂溪|5-10年|大专|民营
成都|Java/C/C++/Python/Go开发工程师|外企德科数字技术有限公司|1.3-2.6万|成都·郫都·合作街道|3-5年|本科|合资
成都|python测试（成都）|上海微创软件股份有限公司|9000-10000元|成都·武侯·桂溪|3-5年|大专|合资
成都|双休 Python测试工程师|四川其屋装饰工程有限公司|7000-12000元|成都·锦江·锦官驿|经验不限|大专|民营
成都|软件开发工程师（Java/C/C++/python)|外企德科数字技术有限公司|1.5-3万·14薪|成都·郫都·合作街道|经验不限|本科|合资
成都|嵌入式工程师（python）|成都易联智通信息技术有限公司|8000-10000元|成都·武侯·桂溪|1-3年|大专|民营
成都|Autosar测试（C/python)六险一金15天年假|新拓尼克科技研发中心 / Syntronic Beijing R&D Center|8000-15000元|成都·武侯·桂溪|1-3年|本科|民营
成都|C/C++/Java/JS/Python软件开发（全国有岗 接受应届）|外企德科数字技术有限公司|1.5-3万·14薪|成都·郫都·合作街道|经验不限|本科|合资
成都|Python实习生（AI方向）|成都数默科技有限公司|150-200元/天|成都·武侯·石羊|经验不限|本科|民营
成都|爬虫工程师/Python工程师（可远程办公）|成都爱车保信息技术有限公司|6000-10000元|成都·武侯·金花桥|经验不限|大专|民营
成都|Java/python/C/C++/JS前后端软件开发工程师|外企德科数字技术有限公司|1.3-2.6万·14薪|成都·郫都·合作街道|经验不限|本科|合资
成都|python开发|北京青钱信息技术有限公司|1-1.5万|成都·武侯·桂溪|3-5年|本科|民营
成都|python算法工程师|成都益鑫麒能源科技有限公司|1.4-1.6万|成都·新都·新都街道|1-3年|硕士|民营
成都|java/c++/python后端开发|外企德科数字技术有限公司|1.5-3万·14薪|成都·都江堰·聚源|经验不限|本科|合资
成都|python逆向爬虫工程师|四川华盛云端航空服务有限公司|2.3-2.8万|成都·武侯·桂溪|5-10年|本科|民营
成都|python测试开发工程师（接受机考、双休、五险一金）|湖南拓维云创科技有限责任公司|1.1-1.3万|成都·郫都·犀浦|3-5年|本科|民营
成都|软件开发（多语言 Java Python C/C++js等测试|外企德科数字技术有限公司|1.2-2.4万|成都·郫都·合作街道|经验不限|本科|合资
